Zone ID,Load Zone,Month,Total Cost per MWh,,,
4007,WCMASS,4/1/2017,10.505,,,
4007,WCMASS,5/1/2017,10.505,,,
4007,WCMASS,6/1/2017,10.505,,,
4007,WCMASS,7/1/2017,10.505,,,
4007,WCMASS,8/1/2017,10.505,,,
4007,WCMASS,9/1/2017,10.505,,,
4007,WCMASS,10/1/2017,10.505,,,
4007,WCMASS,11/1/2017,10.505,,,
4007,WCMASS,12/1/2017,10.505,,,
4007,WCMASS,1/1/2018,14.3554,,,
4007,WCMASS,2/1/2018,14.3554,,,
4007,WCMASS,3/1/2018,14.3554,,,
4007,WCMASS,4/1/2018,14.3554,,,
4007,WCMASS,5/1/2018,14.3554,,,
4007,WCMASS,6/1/2018,14.3554,,,
4007,WCMASS,7/1/2018,14.3554,,,
4007,WCMASS,8/1/2018,14.3554,,,
4007,WCMASS,9/1/2018,14.3554,,,
4007,WCMASS,10/1/2018,14.3554,,,
4007,WCMASS,11/1/2018,14.3554,,,
4007,WCMASS,12/1/2018,14.3554,,,
4007,WCMASS,1/1/2019,13.8556,,,
4007,WCMASS,2/1/2019,13.8556,,,
4007,WCMASS,3/1/2019,13.8556,,,
4007,WCMASS,4/1/2019,13.8556,,,
4007,WCMASS,5/1/2019,13.8556,,,
4007,WCMASS,6/1/2019,13.8556,,,
4007,WCMASS,7/1/2019,13.8556,,,
4007,WCMASS,8/1/2019,13.8556,,,
4007,WCMASS,9/1/2019,13.8556,,,
4007,WCMASS,10/1/2019,13.8556,,,
4007,WCMASS,11/1/2019,13.8556,,,
4007,WCMASS,12/1/2019,13.8556,,,
4007,WCMASS,1/1/2020,17.6034,,,
4007,WCMASS,2/1/2020,17.6034,,,
4007,WCMASS,3/1/2020,17.6034,,,
4007,WCMASS,4/1/2020,17.6034,,,
4007,WCMASS,5/1/2020,17.6034,,,
4007,WCMASS,6/1/2020,17.6034,,,
4007,WCMASS,7/1/2020,17.6034,,,
4007,WCMASS,8/1/2020,17.6034,,,
4007,WCMASS,9/1/2020,17.6034,,,
4007,WCMASS,10/1/2020,17.6034,,,
4007,WCMASS,11/1/2020,17.6034,,,
4007,WCMASS,12/1/2020,17.6034,,,
4007,WCMASS,1/1/2021,32.2401,,,
4007,WCMASS,2/1/2021,32.2401,,,
4007,WCMASS,3/1/2021,32.2401,,,
4007,WCMASS,4/1/2021,32.2401,,,
4007,WCMASS,5/1/2021,32.2401,,,
4007,WCMASS,6/1/2021,32.2401,,,
4007,WCMASS,7/1/2021,32.2401,,,
4007,WCMASS,8/1/2021,32.2401,,,
4007,WCMASS,9/1/2021,32.2401,,,
4007,WCMASS,10/1/2021,32.2401,,,
4007,WCMASS,11/1/2021,32.2401,,,
4007,WCMASS,12/1/2021,32.2401,,,
4007,WCMASS,1/1/2022,40.3585,,,
4007,WCMASS,2/1/2022,40.3585,,,
4007,WCMASS,3/1/2022,40.3585,,,
4007,WCMASS,4/1/2022,40.3585,,,
4007,WCMASS,5/1/2022,40.3585,,,
4007,WCMASS,6/1/2022,40.3585,,,
4007,WCMASS,7/1/2022,40.3585,,,
4007,WCMASS,8/1/2022,40.3585,,,
4007,WCMASS,9/1/2022,40.3585,,,
4007,WCMASS,10/1/2022,40.3585,,,
4007,WCMASS,11/1/2022,40.3585,,,
4007,WCMASS,12/1/2022,40.3585,,,
4007,WCMASS,1/1/2023,43.2366,,,
4007,WCMASS,2/1/2023,43.2366,,,
4007,WCMASS,3/1/2023,43.2366,,,
4007,WCMASS,4/1/2023,43.2366,,,
4007,WCMASS,5/1/2023,43.2366,,,
4007,WCMASS,6/1/2023,43.2366,,,
4007,WCMASS,7/1/2023,43.2366,,,
4007,WCMASS,8/1/2023,43.2366,,,
4007,WCMASS,9/1/2023,43.2366,,,
4007,WCMASS,10/1/2023,43.2366,,,
4007,WCMASS,11/1/2023,43.2366,,,
4007,WCMASS,12/1/2023,43.2366,,,
4007,WCMASS,1/1/2024,45.866,,,
4007,WCMASS,2/1/2024,45.866,,,
4007,WCMASS,3/1/2024,45.866,,,
4007,WCMASS,4/1/2024,45.866,,,
4007,WCMASS,5/1/2024,45.866,,,
4007,WCMASS,6/1/2024,45.866,,,
4007,WCMASS,7/1/2024,45.866,,,
4007,WCMASS,8/1/2024,45.866,,,
4007,WCMASS,9/1/2024,45.866,,,
4007,WCMASS,10/1/2024,45.866,,,
4007,WCMASS,11/1/2024,45.866,,,
4007,WCMASS,12/1/2024,45.866,,,
4007,WCMASS,1/1/2025,47.8177,,,
4007,WCMASS,2/1/2025,47.8177,,,
4007,WCMASS,3/1/2025,47.8177,,,
4007,WCMASS,4/1/2025,47.8177,,,
4007,WCMASS,5/1/2025,47.8177,,,
4007,WCMASS,6/1/2025,47.8177,,,
4007,WCMASS,7/1/2025,47.8177,,,
4007,WCMASS,8/1/2025,47.8177,,,
4007,WCMASS,9/1/2025,47.8177,,,
4007,WCMASS,10/1/2025,47.8177,,,
4007,WCMASS,11/1/2025,47.8177,,,
4007,WCMASS,12/1/2025,47.8177,,,
4007,WCMASS,1/1/2026,50.131,,,
4007,WCMASS,2/1/2026,50.131,,,
4007,WCMASS,3/1/2026,50.131,,,
4007,WCMASS,4/1/2026,50.131,,,
4007,WCMASS,5/1/2026,50.131,,,
4007,WCMASS,6/1/2026,50.131,,,
4007,WCMASS,7/1/2026,50.131,,,
4007,WCMASS,8/1/2026,50.131,,,
4007,WCMASS,9/1/2026,50.131,,,
4007,WCMASS,10/1/2026,50.131,,,
4007,WCMASS,11/1/2026,50.131,,,
4007,WCMASS,12/1/2026,50.131,,,
4007,WCMASS,1/1/2027,53.521,,,
4007,WCMASS,2/1/2027,53.521,,,
4007,WCMASS,3/1/2027,53.521,,,
4007,WCMASS,4/1/2027,53.521,,,
4007,WCMASS,5/1/2027,53.521,,,
4007,WCMASS,6/1/2027,53.521,,,
4007,WCMASS,7/1/2027,53.521,,,
4007,WCMASS,8/1/2027,53.521,,,
4007,WCMASS,9/1/2027,53.521,,,
4007,WCMASS,10/1/2027,53.521,,,
4007,WCMASS,11/1/2027,53.521,,,
4007,WCMASS,12/1/2027,53.521,,,
4007,WCMASS,1/1/2028,53.521,,,
4007,WCMASS,2/1/2028,56.911,,,
4007,WCMASS,3/1/2028,56.911,,,
4007,WCMASS,4/1/2028,56.911,,,
4007,WCMASS,5/1/2028,56.911,,,
4007,WCMASS,6/1/2028,56.911,,,
4007,WCMASS,7/1/2028,56.911,,,
4007,WCMASS,8/1/2028,56.911,,,
4007,WCMASS,9/1/2028,56.911,,,
4007,WCMASS,10/1/2028,56.911,,,
4007,WCMASS,11/1/2028,56.911,,,
4007,WCMASS,12/1/2028,56.911,,,
4008,NEMASSBOST,1/1/2012,2.9905,,,
4008,NEMASSBOST,2/1/2012,2.9905,,,
4008,NEMASSBOST,3/1/2012,2.9905,,,
4008,NEMASSBOST,4/1/2012,2.9905,,,
4008,NEMASSBOST,5/1/2012,2.9905,,,
4008,NEMASSBOST,6/1/2012,2.9905,,,
4008,NEMASSBOST,7/1/2012,2.9905,,,
4008,NEMASSBOST,8/1/2012,2.9905,,,
4008,NEMASSBOST,9/1/2012,2.9905,,,
4008,NEMASSBOST,10/1/2012,2.9905,,,
4008,NEMASSBOST,11/1/2012,2.9905,,,
4008,NEMASSBOST,12/1/2012,2.9905,,,
4008,NEMASSBOST,1/1/2013,3.3098,,,
4008,NEMASSBOST,2/1/2013,3.3098,,,
4008,NEMASSBOST,3/1/2013,3.3098,,,
4008,NEMASSBOST,4/1/2013,3.3098,,,
4008,NEMASSBOST,5/1/2013,3.3098,,,
4008,NEMASSBOST,6/1/2013,3.3098,,,
4008,NEMASSBOST,7/1/2013,3.3098,,,
4008,NEMASSBOST,8/1/2013,3.3098,,,
4008,NEMASSBOST,9/1/2013,3.3098,,,
4008,NEMASSBOST,10/1/2013,3.3098,,,
4008,NEMASSBOST,11/1/2013,3.3098,,,
4008,NEMASSBOST,12/1/2013,3.3098,,,
4008,NEMASSBOST,1/1/2014,2.1923,,,
4008,NEMASSBOST,2/1/2014,2.1923,,,
4008,NEMASSBOST,3/1/2014,2.1923,,,
4008,NEMASSBOST,4/1/2014,2.1923,,,
4008,NEMASSBOST,5/1/2014,2.1923,,,
4008,NEMASSBOST,6/1/2014,2.1923,,,
4008,NEMASSBOST,7/1/2014,2.1923,,,
4008,NEMASSBOST,8/1/2014,2.1923,,,
4008,NEMASSBOST,9/1/2014,2.1923,,,
4008,NEMASSBOST,10/1/2014,2.1923,,,
4008,NEMASSBOST,11/1/2014,2.1923,,,
4008,NEMASSBOST,12/1/2014,2.1923,,,
4008,NEMASSBOST,1/1/2015,3.7217,,,
4008,NEMASSBOST,2/1/2015,3.8017,,,
4008,NEMASSBOST,3/1/2015,3.8017,,,
4008,NEMASSBOST,4/1/2015,3.8017,,,
4008,NEMASSBOST,5/1/2015,3.8017,,,
4008,NEMASSBOST,6/1/2015,3.8017,,,
4008,NEMASSBOST,7/1/2015,3.8017,,,
4008,NEMASSBOST,8/1/2015,3.8017,,,
4008,NEMASSBOST,9/1/2015,3.8017,,,
4008,NEMASSBOST,10/1/2015,3.8017,,,
4008,NEMASSBOST,11/1/2015,3.8017,,,
4008,NEMASSBOST,12/1/2015,3.8017,,,
4008,NEMASSBOST,1/1/2016,4.0194,,,
4008,NEMASSBOST,2/1/2016,4.9175,,,
4008,NEMASSBOST,3/1/2016,4.9175,,,
4008,NEMASSBOST,4/1/2016,4.9175,,,
4008,NEMASSBOST,5/1/2016,4.9175,,,
4008,NEMASSBOST,6/1/2016,4.9175,,,
4008,NEMASSBOST,7/1/2016,4.9175,,,
4008,NEMASSBOST,8/1/2016,4.9175,,,
4008,NEMASSBOST,9/1/2016,4.9175,,,
4008,NEMASSBOST,10/1/2016,4.9175,,,
4008,NEMASSBOST,11/1/2016,4.9175,,,
4008,NEMASSBOST,12/1/2016,4.9175,,,
4008,NEMASSBOST,1/1/2017,10.505,,,
4008,NEMASSBOST,2/1/2017,10.505,,,
4008,NEMASSBOST,3/1/2017,10.505,,,
4008,NEMASSBOST,4/1/2017,10.505,,,
4008,NEMASSBOST,5/1/2017,10.505,,,
4008,NEMASSBOST,6/1/2017,10.505,,,
4008,NEMASSBOST,7/1/2017,10.505,,,
4008,NEMASSBOST,8/1/2017,10.505,,,
4008,NEMASSBOST,9/1/2017,10.505,,,
4008,NEMASSBOST,10/1/2017,10.505,,,
4008,NEMASSBOST,11/1/2017,10.505,,,
4008,NEMASSBOST,12/1/2017,10.505,,,
4008,NEMASSBOST,1/1/2018,14.3554,,,
4008,NEMASSBOST,2/1/2018,14.3554,,,
4008,NEMASSBOST,3/1/2018,14.3554,,,
4008,NEMASSBOST,4/1/2018,14.3554,,,
4008,NEMASSBOST,5/1/2018,14.3554,,,
4008,NEMASSBOST,6/1/2018,14.3554,,,
4008,NEMASSBOST,7/1/2018,14.3554,,,
4008,NEMASSBOST,8/1/2018,14.3554,,,
4008,NEMASSBOST,9/1/2018,14.3554,,,
4008,NEMASSBOST,10/1/2018,14.3554,,,
4008,NEMASSBOST,11/1/2018,14.3554,,,
4008,NEMASSBOST,12/1/2018,14.3554,,,
4008,NEMASSBOST,1/1/2019,13.8556,,,
4008,NEMASSBOST,2/1/2019,13.8556,,,
4008,NEMASSBOST,3/1/2019,13.8556,,,
4008,NEMASSBOST,4/1/2019,13.8556,,,
4008,NEMASSBOST,5/1/2019,13.8556,,,
4008,NEMASSBOST,6/1/2019,13.8556,,,
4008,NEMASSBOST,7/1/2019,13.8556,,,
4008,NEMASSBOST,8/1/2019,13.8556,,,
4008,NEMASSBOST,9/1/2019,13.8556,,,
4008,NEMASSBOST,10/1/2019,13.8556,,,
4008,NEMASSBOST,11/1/2019,13.8556,,,
4008,NEMASSBOST,12/1/2019,13.8556,,,
4008,NEMASSBOST,1/1/2020,17.6034,,,
4008,NEMASSBOST,2/1/2020,17.6034,,,
4008,NEMASSBOST,3/1/2020,17.6034,,,
4008,NEMASSBOST,4/1/2020,17.6034,,,
4008,NEMASSBOST,5/1/2020,17.6034,,,
4008,NEMASSBOST,6/1/2020,17.6034,,,
4008,NEMASSBOST,7/1/2020,17.6034,,,
4008,NEMASSBOST,8/1/2020,17.6034,,,
4008,NEMASSBOST,9/1/2020,17.6034,,,
4008,NEMASSBOST,10/1/2020,17.6034,,,
4008,NEMASSBOST,11/1/2020,17.6034,,,
4008,NEMASSBOST,12/1/2020,17.6034,,,
4008,NEMASSBOST,1/1/2021,32.2401,,,
4008,NEMASSBOST,2/1/2021,32.2401,,,
4008,NEMASSBOST,3/1/2021,32.2401,,,
4008,NEMASSBOST,4/1/2021,32.2401,,,
4008,NEMASSBOST,5/1/2021,32.2401,,,
4008,NEMASSBOST,6/1/2021,32.2401,,,
4008,NEMASSBOST,7/1/2021,32.2401,,,
4008,NEMASSBOST,8/1/2021,32.2401,,,
4008,NEMASSBOST,9/1/2021,32.2401,,,
4008,NEMASSBOST,10/1/2021,32.2401,,,
4008,NEMASSBOST,11/1/2021,32.2401,,,
4008,NEMASSBOST,12/1/2021,32.2401,,,
4008,NEMASSBOST,1/1/2022,40.3585,,,
4008,NEMASSBOST,2/1/2022,40.3585,,,
4008,NEMASSBOST,3/1/2022,40.3585,,,
4008,NEMASSBOST,4/1/2022,40.3585,,,
4008,NEMASSBOST,5/1/2022,40.3585,,,
4008,NEMASSBOST,6/1/2022,40.3585,,,
4008,NEMASSBOST,7/1/2022,40.3585,,,
4008,NEMASSBOST,8/1/2022,40.3585,,,
4008,NEMASSBOST,9/1/2022,40.3585,,,
4008,NEMASSBOST,10/1/2022,40.3585,,,
4008,NEMASSBOST,11/1/2022,40.3585,,,
4008,NEMASSBOST,12/1/2022,40.3585,,,
4008,NEMASSBOST,1/1/2023,43.2366,,,
4008,NEMASSBOST,2/1/2023,43.2366,,,
4008,NEMASSBOST,3/1/2023,43.2366,,,
4008,NEMASSBOST,4/1/2023,43.2366,,,
4008,NEMASSBOST,5/1/2023,43.2366,,,
4008,NEMASSBOST,6/1/2023,43.2366,,,
4008,NEMASSBOST,7/1/2023,43.2366,,,
4008,NEMASSBOST,8/1/2023,43.2366,,,
4008,NEMASSBOST,9/1/2023,43.2366,,,
4008,NEMASSBOST,10/1/2023,43.2366,,,
4008,NEMASSBOST,11/1/2023,43.2366,,,
4008,NEMASSBOST,12/1/2023,43.2366,,,
4008,NEMASSBOST,1/1/2024,45.866,,,
4008,NEMASSBOST,2/1/2024,45.866,,,
4008,NEMASSBOST,3/1/2024,45.866,,,
4008,NEMASSBOST,4/1/2024,45.866,,,
4008,NEMASSBOST,5/1/2024,45.866,,,
4008,NEMASSBOST,6/1/2024,45.866,,,
4008,NEMASSBOST,7/1/2024,45.866,,,
4008,NEMASSBOST,8/1/2024,45.866,,,
4008,NEMASSBOST,9/1/2024,45.866,,,
4008,NEMASSBOST,10/1/2024,45.866,,,
4008,NEMASSBOST,11/1/2024,45.866,,,
4008,NEMASSBOST,12/1/2024,45.866,,,
4008,NEMASSBOST,1/1/2025,47.8177,,,
4008,NEMASSBOST,2/1/2025,47.8177,,,
4008,NEMASSBOST,3/1/2025,47.8177,,,
4008,NEMASSBOST,4/1/2025,47.8177,,,
4008,NEMASSBOST,5/1/2025,47.8177,,,
4008,NEMASSBOST,6/1/2025,47.8177,,,
4008,NEMASSBOST,7/1/2025,47.8177,,,
4008,NEMASSBOST,8/1/2025,47.8177,,,
4008,NEMASSBOST,9/1/2025,47.8177,,,
4008,NEMASSBOST,10/1/2025,47.8177,,,
4008,NEMASSBOST,11/1/2025,47.8177,,,
4008,NEMASSBOST,12/1/2025,47.8177,,,
4008,NEMASSBOST,1/1/2026,50.131,,,
4008,NEMASSBOST,2/1/2026,50.131,,,
4008,NEMASSBOST,3/1/2026,50.131,,,
4008,NEMASSBOST,4/1/2026,50.131,,,
4008,NEMASSBOST,5/1/2026,50.131,,,
4008,NEMASSBOST,6/1/2026,50.131,,,
4008,NEMASSBOST,7/1/2026,50.131,,,
4008,NEMASSBOST,8/1/2026,50.131,,,
4008,NEMASSBOST,9/1/2026,50.131,,,
4008,NEMASSBOST,10/1/2026,50.131,,,
4008,NEMASSBOST,11/1/2026,50.131,,,
4008,NEMASSBOST,12/1/2026,50.131,,,
4008,NEMASSBOST,1/1/2027,53.521,,,
4008,NEMASSBOST,2/1/2027,53.521,,,
4008,NEMASSBOST,3/1/2027,53.521,,,
4008,NEMASSBOST,4/1/2027,53.521,,,
4008,NEMASSBOST,5/1/2027,53.521,,,
4008,NEMASSBOST,6/1/2027,53.521,,,
4008,NEMASSBOST,7/1/2027,53.521,,,
4008,NEMASSBOST,8/1/2027,53.521,,,
4008,NEMASSBOST,9/1/2027,53.521,,,
4008,NEMASSBOST,10/1/2027,53.521,,,
4008,NEMASSBOST,11/1/2027,53.521,,,
4008,NEMASSBOST,12/1/2027,53.521,,,
4008,NEMASSBOST,1/1/2028,53.521,,,
4008,NEMASSBOST,2/1/2028,56.911,,,
4008,NEMASSBOST,3/1/2028,56.911,,,
4008,NEMASSBOST,4/1/2028,56.911,,,
4008,NEMASSBOST,5/1/2028,56.911,,,
4008,NEMASSBOST,6/1/2028,56.911,,,
4008,NEMASSBOST,7/1/2028,56.911,,,
4008,NEMASSBOST,8/1/2028,56.911,,,
4008,NEMASSBOST,9/1/2028,56.911,,,
4008,NEMASSBOST,10/1/2028,56.911,,,
4008,NEMASSBOST,11/1/2028,56.911,,,
4008,NEMASSBOST,12/1/2028,56.911,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
