Zone ID,Ancillary,Load Zone,Month,Price,Billing Determinant,,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2017,-0.15,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2017,-0.15,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2018,-0.12,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2018,-0.2,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2018,-0.21,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2018,-0.2,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2018,-0.16,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2018,-0.14,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2018,-0.09,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2018,-0.07,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2018,-0.08,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2018,-0.12,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2018,-0.12,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2018,-0.28,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2019,-0.49,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2019,-0.39,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2019,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2019,-0.28,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2019,-0.25,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2019,-0.18,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2019,-0.16,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2019,-0.15,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2019,-0.22,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2019,-0.2,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2019,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2019,-0.26,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2020,-0.26,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2020,-0.25,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2020,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2020,-0.2,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2020,-0.17,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2020,-0.11,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2020,-0.09,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2020,-0.09,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2020,-0.13,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2020,-0.18,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2020,-0.21,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2020,-0.23,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2021,-0.11,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2021,-0.17,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2021,-0.14,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2021,-0.14,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2021,-0.09,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2021,-0.06,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2021,-0.05,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2021,-0.05,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2021,-0.08,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2021,-0.12,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2021,-0.19,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2021,-0.12,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2022,-0.38,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2022,-0.42,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2022,-0.28,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2022,-0.23,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2022,-0.16,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2022,-0.14,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2022,-0.11,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2022,-0.07,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2022,-0.2,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2022,-0.22,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2022,-0.1575,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2022,-0.2425,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2023,-0.34,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2023,-0.3075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2023,-0.2325,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2023,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2023,-0.2075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2023,-0.1525,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2023,-0.125,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2023,-0.115,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2023,-0.1625,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2023,-0.175,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2023,-0.1575,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2023,-0.2425,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2024,-0.34,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2024,-0.3075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2024,-0.2325,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2024,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2024,-0.2075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2024,-0.1525,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2024,-0.125,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2024,-0.115,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2024,-0.1625,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2024,-0.175,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2024,-0.1575,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2024,-0.2425,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2025,-0.34,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2025,-0.3075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2025,-0.2325,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2025,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2025,-0.2075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2025,-0.1525,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2025,-0.125,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2025,-0.115,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2025,-0.1625,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2025,-0.175,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2025,-0.1575,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2025,-0.2425,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2026,-0.34,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2026,-0.3075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2026,-0.2325,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2026,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2026,-0.2075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2026,-0.1525,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2026,-0.125,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2026,-0.115,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2026,-0.1625,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2026,-0.175,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2026,-0.1575,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2026,-0.2425,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2027,-0.34,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2027,-0.3075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2027,-0.2325,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2027,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2027,-0.2075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2027,-0.1525,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2027,-0.125,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2027,-0.115,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2027,-0.1625,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2027,-0.175,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2027,-0.1575,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2027,-0.2425,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,1/1/2028,-0.34,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,2/1/2028,-0.3075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,3/1/2028,-0.2325,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,4/1/2028,-0.24,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,5/1/2028,-0.2075,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,6/1/2028,-0.1525,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,7/1/2028,-0.125,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,8/1/2028,-0.115,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,9/1/2028,-0.1625,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,10/1/2028,-0.175,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,11/1/2028,-0.1575,RTLO ($/MWh),,,,
4005,Auction Revenue Rights,RHODEISLAND,12/1/2028,-0.2425,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2010,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2010,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2010,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2010,-0.05,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2010,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2010,-0.09,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2010,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2011,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2011,-0.08,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2011,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2011,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2011,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2011,-0.05,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2011,-0.05,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2011,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2011,-0.05,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2011,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2011,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2011,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2012,-0.04,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2012,-0.04,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2012,-0.03,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2012,-0.03,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2012,-0.04,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2012,-0.02,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2012,-0.03,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2012,-0.03,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2012,-0.04,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2012,-0.08,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2012,-0.04,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2012,-0.04,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2013,-0.05,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2013,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2013,-0.08,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2013,-0.08,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2013,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2013,-0.05,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2013,-0.09,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2013,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2013,-0.05,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2013,-0.09,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2013,-0.1,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2013,-0.19,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2014,-0.47,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2014,-0.34,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2014,-0.3,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2014,-0.37,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2014,-0.29,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2014,-0.3,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2014,-0.29,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2014,-0.27,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2014,-0.23,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2014,-0.32,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2014,-0.27,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2014,-0.32,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2015,-0.32,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2015,-0.31,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2015,-0.32,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2015,-0.35,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2015,-0.24,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2015,-0.24,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2015,-0.23,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2015,-0.23,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2015,-0.21,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2015,-0.44,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2015,-0.35,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2015,-0.36,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2016,-0.15,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2016,-0.15,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2016,-0.15,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2016,-0.16,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2016,-0.14,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2016,-0.13,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2016,-0.12,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2016,-0.15,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2016,-0.15,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2016,-0.3,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2016,-0.2,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2016,-0.22,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2017,-0.27,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2017,-0.28,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2017,-0.3,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2017,-0.38,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2017,-0.23,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2017,-0.18,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2017,-0.21,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2017,-0.19,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2017,-0.25,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2017,-0.38,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2017,-0.33,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2017,-0.24,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2018,-0.18,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2018,-0.26,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2018,-0.26,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2018,-0.26,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2018,-0.23,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2018,-0.21,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2018,-0.15,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2018,-0.13,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2018,-0.19,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2018,-0.21,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2018,-0.22,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2018,-0.37,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2019,-0.4,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2019,-0.37,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2019,-0.22,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2019,-0.32,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2019,-0.24,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2019,-0.16,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2019,-0.14,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2019,-0.15,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2019,-0.19,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2019,-0.23,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2019,-0.26,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2019,-0.27,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2020,-0.23,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2020,-0.22,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2020,-0.22,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2020,-0.21,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2020,-0.16,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2020,-0.12,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2020,-0.1,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2020,-0.1,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2020,-0.14,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2020,-0.19,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2020,-0.21,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2020,-0.24,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2021,-0.12,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2021,-0.18,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2021,-0.15,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2021,-0.14,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2021,-0.09,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,6/1/2021,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,7/1/2021,-0.07,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,8/1/2021,-0.06,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,9/1/2021,-0.1,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,10/1/2021,-0.14,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,11/1/2021,-0.4,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,12/1/2021,-0.19,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,1/1/2022,-0.4,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,2/1/2022,-0.45,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,3/1/2022,-0.3,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,4/1/2022,-0.26,RTLO ($/MWh),,,,
4008,Auction Revenue Rights,NEMASSBOST,5/1/2022,-0.22,RTLO ($/MWh),,,,
